row_id,dataset_id,city,country,tile_id,latitude,longitude,target_road_segments,target_intersection_nodes,highway_ways,major_road_ways,building_ways,poi_objects,park_objects,water_objects,landuse_residential,landuse_commercial,landuse_industrial,landuse_retail
satca_122::Xi'an::2763,satca_osm_truth_122,Xi'an,China,2763,34.346105,108.928889,25.0,0.0,3.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Xi'an::2764,satca_osm_truth_122,Xi'an,China,2764,34.346105,108.934345,125.0,0.0,9.0,2.0,39.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
satca_122::Xi'an::2765,satca_osm_truth_122,Xi'an,China,2765,34.346105,108.9398,187.0,1.0,20.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Xi'an::2766,satca_osm_truth_122,Xi'an,China,2766,34.346105,108.945255,54.0,0.0,5.0,4.0,69.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
satca_122::Xi'an::2767,satca_osm_truth_122,Xi'an,China,2767,34.346105,108.950711,88.0,0.0,8.0,5.0,95.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0
satca_122::Xi'an::2768,satca_osm_truth_122,Xi'an,China,2768,34.346105,108.956166,73.0,0.0,10.0,4.0,101.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Xi'an::2769,satca_osm_truth_122,Xi'an,China,2769,34.346105,108.961622,98.0,0.0,7.0,6.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Xi'an::2770,satca_osm_truth_122,Xi'an,China,2770,34.350609,108.912523,295.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Xi'an::2771,satca_osm_truth_122,Xi'an,China,2771,34.350609,108.917978,132.0,0.0,6.0,4.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Xi'an::2772,satca_osm_truth_122,Xi'an,China,2772,34.350609,108.923434,300.0,3.0,14.0,4.0,64.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
satca_122::Xi'an::2773,satca_osm_truth_122,Xi'an,China,2773,34.350609,108.928889,88.0,0.0,3.0,2.0,58.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Xi'an::2774,satca_osm_truth_122,Xi'an,China,2774,34.350609,108.934345,143.0,1.0,5.0,5.0,62.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
satca_122::Xi'an::2775,satca_osm_truth_122,Xi'an,China,2775,34.350609,108.9398,127.0,1.0,12.0,7.0,112.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0
satca_122::Xi'an::2776,satca_osm_truth_122,Xi'an,China,2776,34.350609,108.945255,73.0,4.0,15.0,13.0,62.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
satca_122::Xi'an::2777,satca_osm_truth_122,Xi'an,China,2777,34.350609,108.950711,105.0,3.0,12.0,11.0,58.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
satca_122::Xi'an::2778,satca_osm_truth_122,Xi'an,China,2778,34.350609,108.956166,70.0,3.0,13.0,10.0,130.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Xi'an::2779,satca_osm_truth_122,Xi'an,China,2779,34.350609,108.961622,105.0,1.0,9.0,8.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Xi'an::2780,satca_osm_truth_122,Xi'an,China,2780,34.355114,108.912523,295.0,2.0,23.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
satca_122::Xi'an::2781,satca_osm_truth_122,Xi'an,China,2781,34.355114,108.917978,129.0,0.0,13.0,3.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
satca_122::Xi'an::2782,satca_osm_truth_122,Xi'an,China,2782,34.355114,108.923434,278.0,0.0,18.0,5.0,26.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
satca_122::Xi'an::2783,satca_osm_truth_122,Xi'an,China,2783,34.355114,108.928889,43.0,0.0,5.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
satca_122::Xi'an::2784,satca_osm_truth_122,Xi'an,China,2784,34.355114,108.934345,115.0,0.0,9.0,5.0,59.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0
satca_122::Xi'an::2785,satca_osm_truth_122,Xi'an,China,2785,34.355114,108.9398,142.0,3.0,14.0,8.0,80.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0
satca_122::Xi'an::2786,satca_osm_truth_122,Xi'an,China,2786,34.355114,108.945255,140.0,4.0,32.0,15.0,50.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
satca_122::Xi'an::2787,satca_osm_truth_122,Xi'an,China,2787,34.355114,108.950711,122.0,5.0,17.0,15.0,82.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
satca_122::Xi'an::2788,satca_osm_truth_122,Xi'an,China,2788,34.355114,108.956166,166.0,3.0,12.0,7.0,125.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
satca_122::Xi'an::2789,satca_osm_truth_122,Xi'an,China,2789,34.355114,108.961622,130.0,3.0,11.0,4.0,64.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
satca_122::Xi'an::2790,satca_osm_truth_122,Xi'an,China,2790,34.359618,108.912523,329.0,2.0,30.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
satca_122::Xi'an::2791,satca_osm_truth_122,Xi'an,China,2791,34.359618,108.917978,189.0,0.0,14.0,1.0,28.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
satca_122::Xi'an::2792,satca_osm_truth_122,Xi'an,China,2792,34.359618,108.923434,265.0,2.0,15.0,5.0,41.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
satca_122::Xi'an::2793,satca_osm_truth_122,Xi'an,China,2793,34.359618,108.928889,56.0,0.0,9.0,3.0,51.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0
satca_122::Xi'an::2794,satca_osm_truth_122,Xi'an,China,2794,34.359618,108.934345,95.0,1.0,8.0,5.0,36.0,11.0,0.0,0.0,3.0,1.0,2.0,0.0
satca_122::Xi'an::2795,satca_osm_truth_122,Xi'an,China,2795,34.359618,108.9398,98.0,2.0,7.0,6.0,36.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
satca_122::Xi'an::2796,satca_osm_truth_122,Xi'an,China,2796,34.359618,108.945255,166.0,3.0,24.0,9.0,44.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0
satca_122::Xi'an::2797,satca_osm_truth_122,Xi'an,China,2797,34.359618,108.950711,151.0,1.0,14.0,6.0,88.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0
satca_122::Xi'an::2798,satca_osm_truth_122,Xi'an,China,2798,34.359618,108.956166,43.0,0.0,11.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
satca_122::Xi'an::2799,satca_osm_truth_122,Xi'an,China,2799,34.359618,108.961622,42.0,0.0,8.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2800,satca_osm_truth_122,Tokyo,Japan,2800,35.820040249920865,139.82025146484375,504.0,11.0,65.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Tokyo::2801,satca_osm_truth_122,Tokyo,Japan,2801,35.806676577991766,139.70489501953125,472.0,11.0,101.0,14.0,980.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2802,satca_osm_truth_122,Tokyo,Japan,2802,35.77994248765843,139.72686767578125,949.0,23.0,167.0,2.0,1426.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2803,satca_osm_truth_122,Tokyo,Japan,2803,35.775485931544026,139.79278564453125,654.0,13.0,102.0,13.0,124.0,24.0,1.0,0.0,1.0,0.0,0.0,1.0
satca_122::Tokyo::2804,satca_osm_truth_122,Tokyo,Japan,2804,35.74874134968388,139.83673095703125,699.0,9.0,79.0,5.0,147.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2805,satca_osm_truth_122,Tokyo,Japan,2805,35.739824491214094,139.67742919921875,442.0,25.0,103.0,3.0,73.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0
satca_122::Tokyo::2806,satca_osm_truth_122,Tokyo,Japan,2806,35.704147070862575,139.55657958984375,629.0,56.0,166.0,17.0,122.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2807,satca_osm_truth_122,Tokyo,Japan,2807,35.704147070862575,139.90814208984375,994.0,6.0,79.0,6.0,101.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2808,satca_osm_truth_122,Tokyo,Japan,2808,35.686302370264855,139.71038818359375,2438.0,134.0,205.0,7.0,134.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2809,satca_osm_truth_122,Tokyo,Japan,2809,35.681840571254774,139.80926513671875,533.0,4.0,71.0,12.0,322.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2810,satca_osm_truth_122,Tokyo,Japan,2810,35.65952783369566,139.87518310546875,946.0,16.0,127.0,18.0,237.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2811,satca_osm_truth_122,Tokyo,Japan,2811,35.65060099241295,139.80377197265625,660.0,11.0,129.0,21.0,43.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0
satca_122::Tokyo::2812,satca_osm_truth_122,Tokyo,Japan,2812,35.64613719762578,139.63897705078125,568.0,21.0,97.0,2.0,866.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0
satca_122::Tokyo::2813,satca_osm_truth_122,Tokyo,Japan,2813,35.64167315342562,139.70489501953125,761.0,15.0,96.0,8.0,261.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2814,satca_osm_truth_122,Tokyo,Japan,2814,35.6014855342134,139.58404541015625,1067.0,37.0,170.0,10.0,687.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2815,satca_osm_truth_122,Tokyo,Japan,2815,35.570214536817446,139.75433349609375,122.0,2.0,20.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2816,satca_osm_truth_122,Tokyo,Japan,2816,35.570214536817446,139.81475830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2817,satca_osm_truth_122,Tokyo,Japan,2817,35.56574625461589,139.75433349609375,93.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2818,satca_osm_truth_122,Tokyo,Japan,2818,35.56574625461589,139.82574462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Tokyo::2819,satca_osm_truth_122,Tokyo,Japan,2819,35.552339913014315,139.79827880859375,87.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2820,satca_osm_truth_122,Busan,South Korea,2820,35.157077,129.048044,753.0,12.0,77.0,16.0,51.0,27.0,1.0,0.0,5.0,0.0,0.0,0.0
satca_122::Busan::2821,satca_osm_truth_122,Busan,South Korea,2821,35.157077,129.053556,726.0,17.0,106.0,11.0,54.0,42.0,1.0,0.0,3.0,0.0,0.0,0.0
satca_122::Busan::2822,satca_osm_truth_122,Busan,South Korea,2822,35.157077,129.059067,399.0,30.0,120.0,19.0,394.0,118.0,5.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2823,satca_osm_truth_122,Busan,South Korea,2823,35.157077,129.064578,336.0,17.0,87.0,16.0,119.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2824,satca_osm_truth_122,Busan,South Korea,2824,35.157077,129.070089,220.0,4.0,28.0,4.0,37.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2825,satca_osm_truth_122,Busan,South Korea,2825,35.157077,129.0756,472.0,2.0,19.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2826,satca_osm_truth_122,Busan,South Korea,2826,35.157077,129.081111,534.0,4.0,28.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2827,satca_osm_truth_122,Busan,South Korea,2827,35.157077,129.086622,514.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2828,satca_osm_truth_122,Busan,South Korea,2828,35.157077,129.092133,304.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2829,satca_osm_truth_122,Busan,South Korea,2829,35.157077,129.097644,477.0,3.0,19.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2830,satca_osm_truth_122,Busan,South Korea,2830,35.161582,129.048044,721.0,18.0,72.0,25.0,19.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0
satca_122::Busan::2831,satca_osm_truth_122,Busan,South Korea,2831,35.161582,129.053556,363.0,21.0,89.0,24.0,47.0,7.0,1.0,0.0,9.0,0.0,0.0,0.0
satca_122::Busan::2832,satca_osm_truth_122,Busan,South Korea,2832,35.161582,129.059067,377.0,20.0,121.0,9.0,58.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0
satca_122::Busan::2833,satca_osm_truth_122,Busan,South Korea,2833,35.161582,129.064578,368.0,18.0,72.0,16.0,58.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2834,satca_osm_truth_122,Busan,South Korea,2834,35.161582,129.070089,499.0,8.0,46.0,5.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2835,satca_osm_truth_122,Busan,South Korea,2835,35.161582,129.0756,588.0,14.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2836,satca_osm_truth_122,Busan,South Korea,2836,35.161582,129.081111,469.0,6.0,19.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2837,satca_osm_truth_122,Busan,South Korea,2837,35.161582,129.086622,642.0,3.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2838,satca_osm_truth_122,Busan,South Korea,2838,35.161582,129.092133,336.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2839,satca_osm_truth_122,Busan,South Korea,2839,35.161582,129.097644,297.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2840,satca_osm_truth_122,Busan,South Korea,2840,35.166086,129.048044,446.0,5.0,63.0,14.0,34.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Busan::2841,satca_osm_truth_122,Busan,South Korea,2841,35.166086,129.053556,683.0,17.0,101.0,13.0,33.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2842,satca_osm_truth_122,Busan,South Korea,2842,35.166086,129.059067,739.0,14.0,88.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2843,satca_osm_truth_122,Busan,South Korea,2843,35.166086,129.064578,533.0,17.0,85.0,24.0,23.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0
satca_122::Busan::2844,satca_osm_truth_122,Busan,South Korea,2844,35.166086,129.070089,203.0,2.0,28.0,5.0,39.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
satca_122::Busan::2845,satca_osm_truth_122,Busan,South Korea,2845,35.166086,129.0756,402.0,4.0,27.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2846,satca_osm_truth_122,Busan,South Korea,2846,35.166086,129.081111,217.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2847,satca_osm_truth_122,Busan,South Korea,2847,35.166086,129.086622,409.0,1.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2848,satca_osm_truth_122,Busan,South Korea,2848,35.166086,129.092133,241.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2849,satca_osm_truth_122,Busan,South Korea,2849,35.166086,129.097644,337.0,1.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2850,satca_osm_truth_122,Busan,South Korea,2850,35.170591,129.048044,355.0,2.0,32.0,8.0,31.0,9.0,1.0,0.0,5.0,0.0,0.0,0.0
satca_122::Busan::2851,satca_osm_truth_122,Busan,South Korea,2851,35.170591,129.053556,469.0,11.0,73.0,15.0,65.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2852,satca_osm_truth_122,Busan,South Korea,2852,35.170591,129.059067,398.0,5.0,57.0,12.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2853,satca_osm_truth_122,Busan,South Korea,2853,35.170591,129.064578,246.0,5.0,45.0,13.0,21.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2854,satca_osm_truth_122,Busan,South Korea,2854,35.170591,129.070089,235.0,12.0,53.0,11.0,36.0,19.0,3.0,0.0,18.0,0.0,0.0,0.0
satca_122::Busan::2855,satca_osm_truth_122,Busan,South Korea,2855,35.170591,129.0756,206.0,0.0,14.0,2.0,37.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Busan::2856,satca_osm_truth_122,Busan,South Korea,2856,35.170591,129.081111,260.0,2.0,19.0,5.0,24.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
satca_122::Busan::2857,satca_osm_truth_122,Busan,South Korea,2857,35.170591,129.086622,519.0,4.0,24.0,7.0,21.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Busan::2858,satca_osm_truth_122,Busan,South Korea,2858,35.170591,129.092133,326.0,4.0,19.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2859,satca_osm_truth_122,Busan,South Korea,2859,35.170591,129.097644,425.0,10.0,41.0,2.0,15.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Busan::2860,satca_osm_truth_122,Busan,South Korea,2860,35.175095,129.048044,253.0,3.0,29.0,3.0,38.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0
satca_122::Busan::2861,satca_osm_truth_122,Busan,South Korea,2861,35.175095,129.053556,234.0,11.0,44.0,7.0,30.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0
satca_122::Busan::2862,satca_osm_truth_122,Busan,South Korea,2862,35.175095,129.059067,317.0,0.0,23.0,6.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2863,satca_osm_truth_122,Busan,South Korea,2863,35.175095,129.064578,291.0,10.0,43.0,10.0,26.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2864,satca_osm_truth_122,Busan,South Korea,2864,35.175095,129.070089,378.0,13.0,58.0,29.0,62.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2865,satca_osm_truth_122,Busan,South Korea,2865,35.175095,129.0756,238.0,8.0,41.0,11.0,55.0,14.0,0.0,0.0,11.0,1.0,0.0,0.0
satca_122::Busan::2866,satca_osm_truth_122,Busan,South Korea,2866,35.175095,129.081111,220.0,13.0,50.0,17.0,34.0,14.0,0.0,0.0,27.0,1.0,0.0,0.0
satca_122::Busan::2867,satca_osm_truth_122,Busan,South Korea,2867,35.175095,129.086622,471.0,9.0,57.0,11.0,19.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0
satca_122::Busan::2868,satca_osm_truth_122,Busan,South Korea,2868,35.175095,129.092133,173.0,7.0,36.0,5.0,9.0,4.0,0.0,0.0,29.0,0.0,0.0,0.0
satca_122::Busan::2869,satca_osm_truth_122,Busan,South Korea,2869,35.175095,129.097644,246.0,12.0,46.0,6.0,12.0,5.0,0.0,0.0,27.0,0.0,0.0,0.0
satca_122::Busan::2870,satca_osm_truth_122,Busan,South Korea,2870,35.1796,129.048044,241.0,10.0,39.0,5.0,14.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2871,satca_osm_truth_122,Busan,South Korea,2871,35.1796,129.053556,231.0,13.0,46.0,1.0,23.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0
satca_122::Busan::2872,satca_osm_truth_122,Busan,South Korea,2872,35.1796,129.059067,207.0,3.0,16.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2873,satca_osm_truth_122,Busan,South Korea,2873,35.1796,129.064578,228.0,2.0,26.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2874,satca_osm_truth_122,Busan,South Korea,2874,35.1796,129.070089,284.0,14.0,56.0,15.0,20.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Busan::2875,satca_osm_truth_122,Busan,South Korea,2875,35.1796,129.0756,309.0,14.0,63.0,18.0,57.0,14.0,0.0,0.0,8.0,2.0,0.0,0.0
satca_122::Busan::2876,satca_osm_truth_122,Busan,South Korea,2876,35.1796,129.081111,260.0,15.0,55.0,7.0,29.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0
satca_122::Busan::2877,satca_osm_truth_122,Busan,South Korea,2877,35.1796,129.086622,205.0,6.0,36.0,4.0,9.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0
satca_122::Busan::2878,satca_osm_truth_122,Busan,South Korea,2878,35.1796,129.092133,359.0,13.0,36.0,0.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2879,satca_osm_truth_122,Busan,South Korea,2879,35.1796,129.097644,429.0,11.0,37.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2880,satca_osm_truth_122,Busan,South Korea,2880,35.184105,129.048044,431.0,6.0,44.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2881,satca_osm_truth_122,Busan,South Korea,2881,35.184105,129.053556,447.0,4.0,27.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2882,satca_osm_truth_122,Busan,South Korea,2882,35.184105,129.059067,241.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2883,satca_osm_truth_122,Busan,South Korea,2883,35.184105,129.064578,241.0,1.0,12.0,1.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2884,satca_osm_truth_122,Busan,South Korea,2884,35.184105,129.070089,260.0,18.0,64.0,10.0,32.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0
satca_122::Busan::2885,satca_osm_truth_122,Busan,South Korea,2885,35.184105,129.0756,174.0,9.0,45.0,11.0,137.0,31.0,2.0,0.0,5.0,1.0,0.0,0.0
satca_122::Busan::2886,satca_osm_truth_122,Busan,South Korea,2886,35.184105,129.081111,333.0,16.0,73.0,20.0,87.0,27.0,1.0,0.0,2.0,1.0,0.0,0.0
satca_122::Busan::2887,satca_osm_truth_122,Busan,South Korea,2887,35.184105,129.086622,202.0,8.0,37.0,2.0,11.0,5.0,0.0,0.0,31.0,0.0,0.0,0.0
satca_122::Busan::2888,satca_osm_truth_122,Busan,South Korea,2888,35.184105,129.092133,591.0,19.0,69.0,9.0,24.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0
satca_122::Busan::2889,satca_osm_truth_122,Busan,South Korea,2889,35.184105,129.097644,331.0,8.0,31.0,1.0,19.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0
satca_122::Busan::2890,satca_osm_truth_122,Busan,South Korea,2890,35.188609,129.048044,264.0,1.0,15.0,5.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Busan::2891,satca_osm_truth_122,Busan,South Korea,2891,35.188609,129.053556,236.0,3.0,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2892,satca_osm_truth_122,Busan,South Korea,2892,35.188609,129.059067,355.0,3.0,20.0,7.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2893,satca_osm_truth_122,Busan,South Korea,2893,35.188609,129.064578,302.0,5.0,26.0,10.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Busan::2894,satca_osm_truth_122,Busan,South Korea,2894,35.188609,129.070089,182.0,5.0,38.0,12.0,31.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0
satca_122::Busan::2895,satca_osm_truth_122,Busan,South Korea,2895,35.188609,129.0756,222.0,9.0,50.0,23.0,19.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2896,satca_osm_truth_122,Busan,South Korea,2896,35.188609,129.081111,154.0,17.0,49.0,15.0,60.0,32.0,2.0,0.0,5.0,2.0,0.0,0.0
satca_122::Busan::2897,satca_osm_truth_122,Busan,South Korea,2897,35.188609,129.086622,110.0,4.0,24.0,5.0,37.0,8.0,0.0,0.0,17.0,1.0,1.0,0.0
satca_122::Busan::2898,satca_osm_truth_122,Busan,South Korea,2898,35.188609,129.092133,192.0,9.0,37.0,11.0,17.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0
satca_122::Busan::2899,satca_osm_truth_122,Busan,South Korea,2899,35.188609,129.097644,160.0,8.0,45.0,3.0,21.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0
satca_122::Busan::2900,satca_osm_truth_122,Busan,South Korea,2900,35.193114,129.048044,312.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Busan::2901,satca_osm_truth_122,Busan,South Korea,2901,35.193114,129.053556,254.0,0.0,11.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2902,satca_osm_truth_122,Busan,South Korea,2902,35.193114,129.059067,341.0,8.0,39.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Busan::2903,satca_osm_truth_122,Busan,South Korea,2903,35.193114,129.064578,342.0,16.0,65.0,13.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2904,satca_osm_truth_122,Busan,South Korea,2904,35.193114,129.070089,207.0,5.0,39.0,10.0,49.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0
satca_122::Busan::2905,satca_osm_truth_122,Busan,South Korea,2905,35.193114,129.0756,262.0,2.0,48.0,6.0,34.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Busan::2906,satca_osm_truth_122,Busan,South Korea,2906,35.193114,129.081111,289.0,11.0,53.0,23.0,50.0,26.0,0.0,0.0,13.0,1.0,0.0,0.0
satca_122::Busan::2907,satca_osm_truth_122,Busan,South Korea,2907,35.193114,129.086622,538.0,13.0,71.0,9.0,43.0,20.0,4.0,0.0,15.0,0.0,2.0,0.0
satca_122::Busan::2908,satca_osm_truth_122,Busan,South Korea,2908,35.193114,129.092133,529.0,13.0,50.0,15.0,23.0,11.0,0.0,0.0,12.0,1.0,1.0,0.0
satca_122::Busan::2909,satca_osm_truth_122,Busan,South Korea,2909,35.193114,129.097644,621.0,9.0,60.0,10.0,55.0,7.0,0.0,0.0,15.0,2.0,1.0,0.0
