city,country,tile_id,tile_row,tile_col,center_lat,center_lon,south,west,north,east,dist_from_center_km,tile_size_m,tile_protocol_source,legacy_image_path,legacy_city,legacy_tile_name,legacy_zoom,legacy_tile_x,legacy_tile_y
Suzhou,China,2425,2,5,31.285386,120.5853,31.283134,120.582665,31.287639,120.587935,1.5,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2426,2,6,31.285386,120.590572,31.283134,120.587936,31.287639,120.593207,1.61,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2427,2,7,31.285386,120.595843,31.283134,120.593208,31.287639,120.598479,1.903,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2428,2,8,31.285386,120.601115,31.283134,120.59848,31.287639,120.603751,2.309,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2429,2,9,31.285386,120.606387,31.283134,120.603751,31.287639,120.609022,2.78,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2430,3,0,31.289891,120.558941,31.287639,120.556306,31.292143,120.561577,3.092,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2431,3,1,31.289891,120.564213,31.287639,120.561578,31.292143,120.566849,2.545,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2432,3,2,31.289891,120.569485,31.287639,120.566849,31.292143,120.57212,2.02,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2433,3,3,31.289891,120.574757,31.287639,120.572121,31.292143,120.577392,1.539,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2434,3,4,31.289891,120.580028,31.287639,120.577393,31.292143,120.582664,1.159,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2435,3,5,31.289891,120.5853,31.287639,120.582664,31.292143,120.587936,1.0,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2436,3,6,31.289891,120.590572,31.287639,120.587936,31.292143,120.593207,1.159,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2437,3,7,31.289891,120.595843,31.287639,120.593208,31.292143,120.598479,1.539,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2438,3,8,31.289891,120.601115,31.287639,120.59848,31.292143,120.603751,2.02,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2439,3,9,31.289891,120.606387,31.287639,120.603751,31.292143,120.609022,2.545,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2440,4,0,31.294395,120.558941,31.292143,120.556306,31.296648,120.561577,2.968,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2441,4,1,31.294395,120.564213,31.292143,120.561577,31.296648,120.566849,2.393,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2442,4,2,31.294395,120.569485,31.292143,120.566849,31.296648,120.572121,1.825,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2443,4,3,31.294395,120.574757,31.292143,120.572121,31.296648,120.577392,1.273,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2444,4,4,31.294395,120.580028,31.292143,120.577393,31.296648,120.582664,0.77,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2445,4,5,31.294395,120.5853,31.292143,120.582664,31.296648,120.587936,0.5,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2446,4,6,31.294395,120.590572,31.292143,120.587936,31.296648,120.593207,0.77,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2447,4,7,31.294395,120.595843,31.292143,120.593208,31.296648,120.598479,1.273,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2448,4,8,31.294395,120.601115,31.292143,120.598479,31.296648,120.603751,1.825,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2449,4,9,31.294395,120.606387,31.292143,120.603751,31.296648,120.609023,2.393,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2450,5,0,31.2989,120.558941,31.296648,120.556306,31.301152,120.561577,2.926,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2451,5,1,31.2989,120.564213,31.296648,120.561577,31.301152,120.566849,2.341,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2452,5,2,31.2989,120.569485,31.296648,120.566849,31.301152,120.572121,1.755,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2453,5,3,31.2989,120.574757,31.296648,120.572121,31.301152,120.577392,1.17,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2454,5,4,31.2989,120.580028,31.296648,120.577392,31.301152,120.582664,0.585,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2455,5,5,31.2989,120.5853,31.296648,120.582664,31.301152,120.587936,0.0,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2456,5,6,31.2989,120.590572,31.296648,120.587936,31.301152,120.593208,0.585,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2457,5,7,31.2989,120.595843,31.296648,120.593208,31.301152,120.598479,1.17,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2458,5,8,31.2989,120.601115,31.296648,120.598479,31.301152,120.603751,1.755,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2459,5,9,31.2989,120.606387,31.296648,120.603751,31.301152,120.609023,2.341,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2460,6,0,31.303405,120.558941,31.301152,120.556306,31.305657,120.561577,2.968,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2461,6,1,31.303405,120.564213,31.301152,120.561577,31.305657,120.566849,2.393,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2462,6,2,31.303405,120.569485,31.301152,120.566849,31.305657,120.572121,1.825,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2463,6,3,31.303405,120.574757,31.301152,120.572121,31.305657,120.577393,1.273,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2464,6,4,31.303405,120.580028,31.301152,120.577392,31.305657,120.582664,0.77,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2465,6,5,31.303405,120.5853,31.301152,120.582664,31.305657,120.587936,0.5,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2466,6,6,31.303405,120.590572,31.301152,120.587936,31.305657,120.593208,0.77,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2467,6,7,31.303405,120.595843,31.301152,120.593207,31.305657,120.598479,1.273,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2468,6,8,31.303405,120.601115,31.301152,120.598479,31.305657,120.603751,1.825,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2469,6,9,31.303405,120.606387,31.301152,120.603751,31.305657,120.609023,2.393,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2470,7,0,31.307909,120.558941,31.305657,120.556305,31.310161,120.561578,3.092,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2471,7,1,31.307909,120.564213,31.305657,120.561577,31.310161,120.566849,2.545,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2472,7,2,31.307909,120.569485,31.305657,120.566849,31.310161,120.572121,2.02,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2473,7,3,31.307909,120.574757,31.305657,120.57212,31.310161,120.577393,1.539,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2474,7,4,31.307909,120.580028,31.305657,120.577392,31.310161,120.582664,1.159,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2475,7,5,31.307909,120.5853,31.305657,120.582664,31.310161,120.587936,1.0,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2476,7,6,31.307909,120.590572,31.305657,120.587936,31.310161,120.593208,1.159,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2477,7,7,31.307909,120.595843,31.305657,120.593207,31.310161,120.59848,1.539,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2478,7,8,31.307909,120.601115,31.305657,120.598479,31.310161,120.603751,2.02,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2479,7,9,31.307909,120.606387,31.305657,120.603751,31.310161,120.609023,2.545,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2480,8,0,31.312414,120.558941,31.310161,120.556305,31.314666,120.561578,3.288,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2481,8,1,31.312414,120.564213,31.310161,120.561577,31.314666,120.566849,2.78,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2482,8,2,31.312414,120.569485,31.310161,120.566849,31.314666,120.572121,2.309,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2483,8,3,31.312414,120.574757,31.310161,120.57212,31.314666,120.577393,1.903,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2484,8,4,31.312414,120.580028,31.310161,120.577392,31.314666,120.582665,1.61,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2485,8,5,31.312414,120.5853,31.310161,120.582664,31.314666,120.587936,1.5,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2486,8,6,31.312414,120.590572,31.310161,120.587935,31.314666,120.593208,1.61,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2487,8,7,31.312414,120.595843,31.310161,120.593207,31.314666,120.59848,1.903,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2488,8,8,31.312414,120.601115,31.310161,120.598479,31.314666,120.603751,2.309,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2489,8,9,31.312414,120.606387,31.310161,120.603751,31.314666,120.609023,2.78,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2490,9,0,31.316918,120.558941,31.314666,120.556305,31.31917,120.561578,3.544,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2491,9,1,31.316918,120.564213,31.314666,120.561577,31.31917,120.56685,3.079,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2492,9,2,31.316918,120.569485,31.314666,120.566849,31.31917,120.572121,2.661,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2493,9,3,31.316918,120.574757,31.314666,120.57212,31.31917,120.577393,2.317,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2494,9,4,31.316918,120.580028,31.314666,120.577392,31.31917,120.582665,2.084,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2495,9,5,31.316918,120.5853,31.314666,120.582664,31.31917,120.587936,2.0,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2496,9,6,31.316918,120.590572,31.314666,120.587935,31.31917,120.593208,2.084,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2497,9,7,31.316918,120.595843,31.314666,120.593207,31.31917,120.59848,2.317,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2498,9,8,31.316918,120.601115,31.314666,120.598479,31.31917,120.603751,2.661,500.0,active96,not_released,Suzhou,,,,
Suzhou,China,2499,9,9,31.316918,120.606387,31.314666,120.60375,31.31917,120.609023,3.079,500.0,active96,not_released,Suzhou,,,,
Taiyuan,China,2500,0,0,37.848077,112.520369,37.845825,112.517517,37.85033,112.523221,4.035,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2501,0,1,37.848077,112.526075,37.845825,112.523223,37.85033,112.528927,3.559,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2502,0,2,37.848077,112.531781,37.845825,112.528929,37.85033,112.534634,3.14,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2503,0,3,37.848077,112.537488,37.845825,112.534635,37.85033,112.54034,2.803,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2504,0,4,37.848077,112.543194,37.845825,112.540342,37.85033,112.546046,2.579,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2505,0,5,37.848077,112.5489,37.845825,112.546048,37.85033,112.551752,2.5,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2506,0,6,37.848077,112.554606,37.845825,112.551754,37.85033,112.557458,2.579,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2507,0,7,37.848077,112.560312,37.845825,112.55746,37.85033,112.563165,2.803,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2508,0,8,37.848077,112.566019,37.845825,112.563166,37.85033,112.568871,3.14,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2509,0,9,37.848077,112.571725,37.845825,112.568873,37.85033,112.574577,3.559,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2510,1,0,37.852582,112.520369,37.85033,112.517516,37.854834,112.523221,3.746,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2511,1,1,37.852582,112.526075,37.85033,112.523223,37.854834,112.528927,3.228,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2512,1,2,37.852582,112.531781,37.85033,112.528929,37.854834,112.534634,2.759,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2513,1,3,37.852582,112.537488,37.85033,112.534635,37.854834,112.54034,2.367,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2514,1,4,37.852582,112.543194,37.85033,112.540341,37.854834,112.546046,2.098,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2515,1,5,37.852582,112.5489,37.85033,112.546048,37.854834,112.551752,2.0,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2516,1,6,37.852582,112.554606,37.85033,112.551754,37.854834,112.557459,2.098,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2517,1,7,37.852582,112.560312,37.85033,112.55746,37.854834,112.563165,2.367,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2518,1,8,37.852582,112.566019,37.85033,112.563166,37.854834,112.568871,2.759,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2519,1,9,37.852582,112.571725,37.85033,112.568873,37.854834,112.574577,3.228,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2520,2,0,37.857086,112.520369,37.854834,112.517516,37.859339,112.523221,3.504,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2521,2,1,37.857086,112.526075,37.854834,112.523222,37.859339,112.528928,2.944,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2522,2,2,37.857086,112.531781,37.854834,112.528929,37.859339,112.534634,2.421,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2523,2,3,37.857086,112.537488,37.854834,112.534635,37.859339,112.54034,1.963,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2524,2,4,37.857086,112.543194,37.854834,112.540341,37.859339,112.546046,1.628,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2525,2,5,37.857086,112.5489,37.854834,112.546047,37.859339,112.551753,1.5,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2526,2,6,37.857086,112.554606,37.854834,112.551754,37.859339,112.557459,1.628,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2527,2,7,37.857086,112.560312,37.854834,112.55746,37.859339,112.563165,1.963,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2528,2,8,37.857086,112.566019,37.854834,112.563166,37.859339,112.568871,2.421,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2529,2,9,37.857086,112.571725,37.854834,112.568872,37.859339,112.574578,2.944,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2530,3,0,37.861591,112.520369,37.859339,112.517516,37.863843,112.523222,3.321,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2531,3,1,37.861591,112.526075,37.859339,112.523222,37.863843,112.528928,2.724,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2532,3,2,37.861591,112.531781,37.859339,112.528928,37.863843,112.534634,2.147,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2533,3,3,37.861591,112.537488,37.859339,112.534635,37.863843,112.54034,1.614,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2534,3,4,37.861591,112.543194,37.859339,112.540341,37.863843,112.546047,1.184,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2535,3,5,37.861591,112.5489,37.859339,112.546047,37.863843,112.551753,1.0,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2536,3,6,37.861591,112.554606,37.859339,112.551753,37.863843,112.557459,1.184,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2537,3,7,37.861591,112.560312,37.859339,112.55746,37.863843,112.563165,1.614,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2538,3,8,37.861591,112.566019,37.859339,112.563166,37.863843,112.568872,2.147,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2539,3,9,37.861591,112.571725,37.859339,112.568872,37.863843,112.574578,2.724,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2540,4,0,37.866095,112.520369,37.863843,112.517516,37.868348,112.523222,3.206,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2541,4,1,37.866095,112.526075,37.863843,112.523222,37.868348,112.528928,2.582,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2542,4,2,37.866095,112.531781,37.863843,112.528928,37.868348,112.534634,1.965,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2543,4,3,37.866095,112.537488,37.863843,112.534635,37.868348,112.54034,1.362,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2544,4,4,37.866095,112.543194,37.863843,112.540341,37.868348,112.546047,0.807,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2545,4,5,37.866095,112.5489,37.863843,112.546047,37.868348,112.551753,0.5,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2546,4,6,37.866095,112.554606,37.863843,112.551753,37.868348,112.557459,0.807,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2547,4,7,37.866095,112.560312,37.863843,112.55746,37.868348,112.563165,1.362,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2548,4,8,37.866095,112.566019,37.863843,112.563166,37.868348,112.568872,1.965,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2549,4,9,37.866095,112.571725,37.863843,112.568872,37.868348,112.574578,2.582,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2550,5,0,37.8706,112.520369,37.868348,112.517516,37.872852,112.523222,3.167,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2551,5,1,37.8706,112.526075,37.868348,112.523222,37.872852,112.528928,2.534,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2552,5,2,37.8706,112.531781,37.868348,112.528928,37.872852,112.534634,1.9,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2553,5,3,37.8706,112.537488,37.868348,112.534634,37.872852,112.540341,1.267,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2554,5,4,37.8706,112.543194,37.868348,112.540341,37.872852,112.546047,0.633,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2555,5,5,37.8706,112.5489,37.868348,112.546047,37.872852,112.551753,0.0,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2556,5,6,37.8706,112.554606,37.868348,112.551753,37.872852,112.557459,0.633,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2557,5,7,37.8706,112.560312,37.868348,112.557459,37.872852,112.563166,1.267,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2558,5,8,37.8706,112.566019,37.868348,112.563166,37.872852,112.568872,1.9,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2559,5,9,37.8706,112.571725,37.868348,112.568872,37.872852,112.574578,2.534,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2560,6,0,37.875105,112.520369,37.872852,112.517515,37.877357,112.523222,3.206,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2561,6,1,37.875105,112.526075,37.872852,112.523222,37.877357,112.528928,2.582,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2562,6,2,37.875105,112.531781,37.872852,112.528928,37.877357,112.534635,1.965,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2563,6,3,37.875105,112.537488,37.872852,112.534634,37.877357,112.540341,1.362,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2564,6,4,37.875105,112.543194,37.872852,112.54034,37.877357,112.546047,0.807,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2565,6,5,37.875105,112.5489,37.872852,112.546047,37.877357,112.551753,0.5,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2566,6,6,37.875105,112.554606,37.872852,112.551753,37.877357,112.55746,0.807,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2567,6,7,37.875105,112.560312,37.872852,112.557459,37.877357,112.563166,1.362,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2568,6,8,37.875105,112.566019,37.872852,112.563165,37.877357,112.568872,1.965,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2569,6,9,37.875105,112.571725,37.872852,112.568872,37.877357,112.574578,2.582,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2570,7,0,37.879609,112.520369,37.877357,112.517515,37.881861,112.523222,3.321,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2571,7,1,37.879609,112.526075,37.877357,112.523222,37.881861,112.528928,2.724,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2572,7,2,37.879609,112.531781,37.877357,112.528928,37.881861,112.534635,2.147,500.0,active96,not_released,Taiyuan,,,,
Taiyuan,China,2573,7,3,37.879609,112.537488,37.877357,112.534634,37.881861,112.540341,1.614,500.0,active96,not_released,Taiyuan,,,,
